codigo_ibge,nome,uf,regiao_imediata,regiao_intermediaria,latitude,longitude,populacao_2026
2601706,Belo Jardim,PE,Belo Jardim ¿ Pesqueira,Caruaru,-8.265632,-36.418127,84389
2601805,Betânia,PE,Serra Talhada,Serra Talhada,-8.260657,-37.992652,11944
2601904,Bezerros,PE,Caruaru,Caruaru,-8.237111,-35.787011,65190
2602001,Bodocó,PE,Araripina,Petrolina,-7.700467,-39.965567,36161
2602100,Bom Conselho,PE,Garanhuns,Caruaru,-9.183250,-36.668127,46212
2602209,Bom Jardim,PE,Limoeiro,Recife,-7.772189,-35.564795,39300
2602308,Bonito,PE,Caruaru,Caruaru,-8.491750,-35.697971,39258
2602407,Brejão,PE,Garanhuns,Caruaru,-9.030820,-36.545820,9433
2602506,Brejinho,PE,Afogados da Ingazeira,Serra Talhada,-7.343292,-37.332783,8055
2602605,Brejo da Madre de Deus,PE,Caruaru,Caruaru,-8.087882,-36.251077,51492
2602704,Buenos Aires,PE,Carpina,Recife,-7.743422,-35.350000,13958
2602803,Buíque,PE,Arcoverde,Caruaru,-8.662733,-37.136229,53545
2602902,Cabo de Santo Agostinho,PE,Recife,Recife,-8.273643,-35.085424,219044
2603009,Cabrobó,PE,Salgueiro,Petrolina,-8.397394,-39.336439,31776
2603108,Cachoeirinha,PE,Caruaru,Caruaru,-8.494633,-36.295608,20729
2603207,Caetés,PE,Garanhuns,Caruaru,-8.816571,-36.670114,30692
2603306,Calçado,PE,Garanhuns,Caruaru,-8.731657,-36.340457,11461
2603405,Calumbi,PE,Serra Talhada,Serra Talhada,-7.995921,-38.069357,5342
2603454,Camaragibe,PE,Recife,Recife,-7.979270,-35.001470,156425
2603504,Camocim de São Félix,PE,Caruaru,Caruaru,-8.350770,-35.773520,18044
2603603,Camutanga,PE,Goiana ¿ Timbaúba,Recife,-7.431714,-35.285000,7952
2603702,Canhotinho,PE,Garanhuns,Caruaru,-8.883995,-36.172045,25114
2603801,Capoeiras,PE,Garanhuns,Caruaru,-8.689040,-36.596027,18821
2603900,Carnaíba,PE,Afogados da Ingazeira,Serra Talhada,-7.780728,-37.729217,19551
2603926,Carnaubeira da Penha,PE,Serra Talhada,Serra Talhada,-8.410600,-38.767244,12739
2604007,Carpina,PE,Carpina,Recife,-7.819923,-35.303262,83727
2604106,Caruaru,PE,Caruaru,Caruaru,-8.180036,-36.020020,408281
2604155,Casinhas,PE,Surubim,Recife,-7.765640,-35.701610,13447
2604205,Catende,PE,Palmares,Recife,-8.681017,-35.745050,32909
2604304,Cedro,PE,Salgueiro,Petrolina,-7.733660,-39.200580,10842
2604403,Chã de Alegria,PE,Vitória de Santo Antão,Recife,-8.004550,-35.224750,13528
2604502,Chã Grande,PE,Caruaru,Caruaru,-8.234013,-35.470625,21289
2604601,Condado,PE,Goiana ¿ Timbaúba,Recife,-7.605762,-35.102863,25446
2604700,Correntes,PE,Garanhuns,Caruaru,-9.105847,-36.320307,17679
2604809,Cortês,PE,Escada - Ribeirão,Recife,-8.425300,-35.533931,10347
2604908,Cumaru,PE,Caruaru,Caruaru,-8.039755,-35.725773,16179
2605004,Cupira,PE,Caruaru,Caruaru,-8.572227,-35.926555,24382
2605103,Custódia,PE,Arcoverde,Caruaru,-8.149189,-37.681474,39797
2605152,Dormentes,PE,Petrolina,Petrolina,-8.455533,-40.626405,17874
2605202,Escada,PE,Escada - Ribeirão,Recife,-8.367258,-35.255011,62102
2605301,Exu,PE,Araripina,Petrolina,-7.522222,-39.693913,33533
2605400,Feira Nova,PE,Limoeiro,Recife,-7.956943,-35.402729,22271
2605459,Fernando de Noronha,PE,Recife,Recife,-3.856160,-32.428640,3364
2605509,Ferreiros,PE,Goiana ¿ Timbaúba,Recife,-7.480812,-35.253287,16103
2605608,Flores,PE,Serra Talhada,Serra Talhada,-7.933532,-37.908068,20723
2605707,Floresta,PE,Serra Talhada,Serra Talhada,-8.571513,-38.305506,31771
2605806,Frei Miguelinho,PE,Surubim,Recife,-7.931982,-35.882245,14043
2605905,Gameleira,PE,Palmares,Recife,-8.603582,-35.395253,17223
2606002,Garanhuns,PE,Garanhuns,Caruaru,-8.942304,-36.514064,152484
2606101,Glória do Goitá,PE,Vitória de Santo Antão,Recife,-8.012607,-35.343243,30465
2606200,Goiana,PE,Goiana ¿ Timbaúba,Recife,-7.610225,-34.927437,85806
2606309,Granito,PE,Araripina,Petrolina,-7.752200,-39.662355,7227
2606408,Gravatá,PE,Caruaru,Caruaru,-8.218112,-35.552935,92929
2606507,Iati,PE,Garanhuns,Caruaru,-9.162240,-36.913368,17538
2606606,Ibimirim,PE,Arcoverde,Caruaru,-8.584821,-37.608021,28207
2606705,Ibirajuba,PE,Caruaru,Caruaru,-8.616825,-36.200642,7325
2606804,Igarassu,PE,Recife,Recife,-7.790770,-34.963110,123666
2606903,Iguaracy,PE,Afogados da Ingazeira,Serra Talhada,-7.845882,-37.414207,11329
2607000,Inajá,PE,Arcoverde,Caruaru,-8.790708,-37.782688,28008
2607109,Ingazeira,PE,Afogados da Ingazeira,Serra Talhada,-7.704838,-37.419123,4989
2607208,Ipojuca,PE,Recife,Recife,-8.457584,-35.074984,107370
2607307,Ipubi,PE,Araripina,Petrolina,-7.498158,-40.228450,30828
2607406,Itacuruba,PE,Salgueiro,Petrolina,-8.781820,-38.714400,4491
2607505,Itaíba,PE,Arcoverde,Caruaru,-8.997004,-37.311515,34380
2607604,Ilha de Itamaracá,PE,Recife,Recife,-7.755171,-34.849400,25778
2607653,Itambé,PE,Goiana ¿ Timbaúba,Recife,-7.451231,-35.159719,36677
2607703,Itapetim,PE,Afogados da Ingazeira,Serra Talhada,-7.400195,-37.152281,14240
2607752,Itapissuma,PE,Recife,Recife,-7.750129,-34.902257,29859
2607802,Itaquitinga,PE,Goiana ¿ Timbaúba,Recife,-7.693422,-35.045389,17171
2607901,Jaboatão dos Guararapes,PE,Recife,Recife,-8.157954,-35.013100,685222
2607950,Jaqueira,PE,Palmares,Recife,-8.738890,-35.812100,10400
2608008,Jataúba,PE,Caruaru,Caruaru,-8.050355,-36.557130,16332
2608057,Jatobá,PE,Serra Talhada,Serra Talhada,-9.208433,-38.218233,14490
2608107,João Alfredo,PE,Limoeiro,Recife,-7.870355,-35.587100,28786
2608206,Joaquim Nabuco,PE,Palmares,Recife,-8.555578,-35.539378,13334
2608255,Jucati,PE,Garanhuns,Caruaru,-8.751900,-36.462425,12067
2608305,Jupi,PE,Garanhuns,Caruaru,-8.710511,-36.386000,16095
2608404,Jurema,PE,Garanhuns,Caruaru,-8.748640,-36.143550,13980
2608453,Lagoa do Carro,PE,Carpina,Recife,-7.858375,-35.339213,18892
2608503,Lagoa de Itaenga,PE,Carpina,Recife,-7.910486,-35.298300,19815
2608602,Lagoa do Ouro,PE,Garanhuns,Caruaru,-9.165727,-36.471327,12369
2608701,Lagoa dos Gatos,PE,Caruaru,Caruaru,-8.691183,-35.887150,14283
2608750,Lagoa Grande,PE,Petrolina,Petrolina,-8.808474,-40.233481,25020
2608800,Lajedo,PE,Garanhuns,Caruaru,-8.655150,-36.297690,42120
2608909,Limoeiro,PE,Limoeiro,Recife,-7.841569,-35.449631,59194
2609006,Macaparana,PE,Goiana ¿ Timbaúba,Recife,-7.528109,-35.458127,24658
2609105,Machados,PE,Limoeiro,Recife,-7.698862,-35.501162,11310
2609154,Manari,PE,Arcoverde,Caruaru,-8.893762,-37.536919,25990
2609204,Maraial,PE,Palmares,Recife,-8.844821,-35.777436,9220
2609303,Mirandiba,PE,Serra Talhada,Serra Talhada,-8.153391,-38.743370,14610
2609402,Moreno,PE,Recife,Recife,-8.158308,-35.130108,57661
2609501,Nazaré da Mata,PE,Carpina,Recife,-7.725763,-35.221650,32205
2609600,Olinda,PE,Recife,Recife,-8.003233,-34.866650,364087
2609709,Orobó,PE,Limoeiro,Recife,-7.701157,-35.589271,22389
2609808,Orocó,PE,Petrolina,Petrolina,-8.479587,-39.587533,14157
2609907,Ouricuri,PE,Araripina,Petrolina,-8.014415,-40.180166,68637
2610004,Palmares,PE,Palmares,Recife,-8.657835,-35.628935,56346
2610103,Palmeirina,PE,Garanhuns,Caruaru,-9.008237,-36.250644,7059
2610202,Panelas,PE,Caruaru,Caruaru,-8.696041,-36.031929,23234
2610301,Paranatama,PE,Garanhuns,Caruaru,-8.897247,-36.746880,12838
2610400,Parnamirim,PE,Salgueiro,Petrolina,-8.196717,-39.759019,18897
2610509,Passira,PE,Limoeiro,Recife,-8.018432,-35.529163,29767
2610608,Paudalho,PE,Recife,Recife,-7.905465,-35.128559,60187
2610707,Paulista,PE,Recife,Recife,-7.930512,-34.926481,367155
2610806,Pedra,PE,Arcoverde,Caruaru,-8.660510,-36.889897,23732
2610905,Pesqueira,PE,Belo Jardim ¿ Pesqueira,Caruaru,-8.431950,-36.728143,65549
2611002,Petrolândia,PE,Serra Talhada,Serra Talhada,-8.904693,-38.315989,36209
2611101,Petrolina,PE,Petrolina,Petrolina,-9.103188,-40.561841,422461
2611200,Poção,PE,Belo Jardim ¿ Pesqueira,Caruaru,-8.212512,-36.705663,10781
2611309,Pombos,PE,Vitória de Santo Antão,Recife,-8.200531,-35.403462,29261
2611408,Primavera,PE,Escada - Ribeirão,Recife,-8.346500,-35.383815,14408
2611507,Quipapá,PE,Garanhuns,Caruaru,-8.828369,-36.026492,17507
2611533,Quixaba,PE,Afogados da Ingazeira,Serra Talhada,-7.715309,-37.839573,6751
2611606,Recife,PE,Recife,Recife,-8.016231,-34.954331,1588983
2611705,Riacho das Almas,PE,Caruaru,Caruaru,-8.083900,-35.861033,21561
2611804,Ribeirão,PE,Escada - Ribeirão,Recife,-8.514386,-35.380668,33464
2611903,Rio Formoso,PE,Barreiros - Sirinhaém,Recife,-8.673121,-35.247864,20322
2612000,Sairé,PE,Caruaru,Caruaru,-8.306400,-35.698600,11208
2612109,Salgadinho,PE,Limoeiro,Recife,-7.918830,-35.596870,5346
2612208,Salgueiro,PE,Salgueiro,Petrolina,-8.086189,-39.073470,66233
2612307,Saloá,PE,Garanhuns,Caruaru,-9.009033,-36.722792,14081
2612406,Sanharó,PE,Belo Jardim ¿ Pesqueira,Caruaru,-8.344515,-36.540669,18699
2612455,Santa Cruz,PE,Araripina,Petrolina,-8.305088,-40.275712,14362
2612471,Santa Cruz da Baixa Verde,PE,Serra Talhada,Serra Talhada,-7.855100,-38.165255,11936
2612505,Santa Cruz do Capibaribe,PE,Caruaru,Caruaru,-7.896887,-36.325500,105386
2612554,Santa Filomena,PE,Araripina,Petrolina,-8.250595,-40.599914,12322
2612604,Santa Maria da Boa Vista,PE,Petrolina,Petrolina,-8.644900,-39.919414,42874
2612703,Santa Maria do Cambucá,PE,Surubim,Recife,-7.818744,-35.885722,14634
2612802,Santa Terezinha,PE,Afogados da Ingazeira,Serra Talhada,-7.427854,-37.438608,10464
2612901,São Benedito do Sul,PE,Palmares,Recife,-8.822360,-35.900960,13435
2613008,São Bento do Una,PE,Belo Jardim ¿ Pesqueira,Caruaru,-8.533694,-36.447178,51075
2613107,São Caitano,PE,Caruaru,Caruaru,-8.353127,-36.159407,39358
2613206,São João,PE,Garanhuns,Caruaru,-8.888631,-36.374546,25009
2613305,São Joaquim do Monte,PE,Caruaru,Caruaru,-8.477094,-35.841494,20436
2613404,São José da Coroa Grande,PE,Barreiros - Sirinhaém,Recife,-8.874025,-35.172362,19549
2613503,São José do Belmonte,PE,Serra Talhada,Serra Talhada,-7.868350,-38.754956,37017
2613602,São José do Egito,PE,Afogados da Ingazeira,Serra Talhada,-7.538779,-37.262593,32523
2613701,São Lourenço da Mata,PE,Recife,Recife,-8.024631,-35.089150,118719
2613800,São Vicente Férrer,PE,Goiana ¿ Timbaúba,Recife,-7.611091,-35.499709,17179
2613909,Serra Talhada,PE,Serra Talhada,Serra Talhada,-8.055698,-38.364734,99436
2614006,Serrita,PE,Salgueiro,Petrolina,-7.834658,-39.385255,18769
2614105,Sertânia,PE,Arcoverde,Caruaru,-8.208415,-37.312628,34273
2614204,Sirinhaém,PE,Barreiros - Sirinhaém,Recife,-8.577771,-35.181771,39113
2614303,Moreilândia,PE,Araripina,Petrolina,-7.619521,-39.517771,10829
2614402,Solidão,PE,Afogados da Ingazeira,Serra Talhada,-7.593287,-37.672013,5371
2614501,Surubim,PE,Surubim,Recife,-7.893336,-35.759900,68104
2614600,Tabira,PE,Afogados da Ingazeira,Serra Talhada,-7.585471,-37.503306,29261
2614709,Tacaimbó,PE,Belo Jardim ¿ Pesqueira,Caruaru,-8.335307,-36.262386,14380
2614808,Tacaratu,PE,Serra Talhada,Serra Talhada,-8.984514,-38.055376,24986
2614857,Tamandaré,PE,Barreiros - Sirinhaém,Recife,-8.750969,-35.187762,24796
2615003,Taquaritinga do Norte,PE,Caruaru,Caruaru,-7.878932,-36.130232,25523
2615102,Terezinha,PE,Garanhuns,Caruaru,-9.080518,-36.619436,6850
2615201,Terra Nova,PE,Salgueiro,Petrolina,-8.164053,-39.402712,9241
2615300,Timbaúba,PE,Goiana ¿ Timbaúba,Recife,-7.519750,-35.320914,47069
2615409,Toritama,PE,Caruaru,Caruaru,-7.999980,-36.072000,44183
2615508,Tracunhaém,PE,Carpina,Recife,-7.738569,-35.146277,14481
2615607,Trindade,PE,Araripina,Petrolina,-7.733471,-40.292057,32414
2615706,Triunfo,PE,Serra Talhada,Serra Talhada,-7.851717,-38.082167,15141
2615805,Tupanatinga,PE,Arcoverde,Caruaru,-8.718000,-37.267073,30149
2615904,Tuparetama,PE,Afogados da Ingazeira,Serra Talhada,-7.703675,-37.254381,8269
2616001,Venturosa,PE,Arcoverde,Caruaru,-8.583447,-36.798653,17605
2616100,Verdejante,PE,Salgueiro,Petrolina,-7.945883,-38.982506,9492
2616183,Vertente do Lério,PE,Surubim,Recife,-7.774014,-35.812357,7770
2616209,Vertentes,PE,Surubim,Recife,-7.901150,-35.973267,23286
2616308,Vicência,PE,Goiana ¿ Timbaúba,Recife,-7.659017,-35.348242,26522
2616407,Vitória de Santo Antão,PE,Vitória de Santo Antão,Recife,-8.147025,-35.301480,142419
2616506,Xexéu,PE,Palmares,Recife,-8.846911,-35.642878,11615
2700102,Água Branca,AL,Delmiro Gouveia,Arapiraca,-9.282306,-37.904175,19549
2700201,Anadia,AL,São Miguel dos Campos,Maceió,-9.668107,-36.322329,14157
2700300,Arapiraca,AL,Arapiraca,Arapiraca,-9.761177,-36.620754,243998
2700409,Atalaia,AL,Atalaia,Maceió,-9.511994,-36.100447,38461
2700508,Barra de Santo Antônio,AL,Maceió,Maceió,-9.382227,-35.566127,16764
2700607,Barra de São Miguel,AL,Maceió,Maceió,-9.811530,-35.948770,8124
2700706,Batalha,AL,Pão de Açúcar - Olho d'Água das Flores ¿ Batalha,Arapiraca,-9.701723,-37.103377,17103
2700805,Belém,AL,Palmeira dos Índios,Arapiraca,-9.551450,-36.506567,4819
2700904,Belo Monte,AL,Pão de Açúcar - Olho d'Água das Flores ¿ Batalha,Arapiraca,-9.820036,-37.188064,5893
2701001,Boca da Mata,AL,São Miguel dos Campos,Maceió,-9.658383,-36.173258,21465
2701100,Branquinha,AL,União dos Palmares,Maceió,-9.214044,-36.043178,9776
2701209,Cacimbinhas,AL,Palmeira dos Índios,Arapiraca,-9.439131,-36.919862,10706
2701308,Cajueiro,AL,Atalaia,Maceió,-9.409457,-36.161214,16559
2701357,Campestre,AL,Porto Calvo - São Luís do Quitunde,Maceió,-8.891127,-35.545173,6809
2701407,Campo Alegre,AL,São Miguel dos Campos,Maceió,-9.815071,-36.283650,32499
2701506,Campo Grande,AL,Arapiraca,Arapiraca,-9.972892,-36.757733,8282
2701605,Canapi,AL,Santana do Ipanema,Arapiraca,-9.139138,-37.539469,15724
2701704,Capela,AL,Atalaia,Maceió,-9.346767,-36.088583,15044
2701803,Carneiros,AL,Santana do Ipanema,Arapiraca,-9.471556,-37.354100,9209
2701902,Chã Preta,AL,Atalaia,Maceió,-9.232900,-36.277967,5996
2702009,Coité do Nóia,AL,Arapiraca,Arapiraca,-9.637633,-36.577067,11037
2702108,Colônia Leopoldina,AL,Porto Calvo - São Luís do Quitunde,Maceió,-8.935579,-35.743757,15902
2702207,Coqueiro Seco,AL,Maceió,Maceió,-9.640062,-35.823763,5702
2702306,Coruripe,AL,Penedo,Maceió,-10.101338,-36.238410,51783
2702355,Craíbas,AL,Arapiraca,Arapiraca,-9.634427,-36.810118,26154
2702405,Delmiro Gouveia,AL,Delmiro Gouveia,Arapiraca,-9.411537,-38.078932,52858
2702504,Dois Riachos,AL,Santana do Ipanema,Arapiraca,-9.379392,-37.062515,9895
2702553,Estrela de Alagoas,AL,Palmeira dos Índios,Arapiraca,-9.402433,-36.768217,15683
2702603,Feira Grande,AL,Arapiraca,Arapiraca,-9.899042,-36.671458,23210
2702702,Feliz Deserto,AL,Penedo,Maceió,-10.280875,-36.345925,4033
2702801,Flexeiras,AL,Maceió,Maceió,-9.271636,-35.768386,9737
2702900,Girau do Ponciano,AL,Arapiraca,Arapiraca,-9.795594,-36.846100,37338
2703007,Ibateguara,AL,União dos Palmares,Maceió,-8.943977,-35.907762,13978
2703106,Igaci,AL,Palmeira dos Índios,Arapiraca,-9.553917,-36.673706,24442
2703205,Igreja Nova,AL,Penedo,Maceió,-10.157340,-36.643193,22109
2703304,Inhapi,AL,Delmiro Gouveia,Arapiraca,-9.262467,-37.676527,15388
2703403,Jacaré dos Homens,AL,Pão de Açúcar - Olho d'Água das Flores ¿ Batalha,Arapiraca,-9.643755,-37.231727,5179
2703502,Jacuípe,AL,Porto Calvo - São Luís do Quitunde,Maceió,-8.898100,-35.448400,5414
2703601,Japaratinga,AL,Porto Calvo - São Luís do Quitunde,Maceió,-9.091950,-35.297550,9462
2703700,Jaramataia,AL,Arapiraca,Arapiraca,-9.646733,-36.982433,5067
2703759,Jequiá da Praia,AL,São Miguel dos Campos,Maceió,-9.915328,-36.119250,9600
2703809,Joaquim Gomes,AL,Maceió,Maceió,-9.094740,-35.723007,17325
2703908,Jundiá,AL,Porto Calvo - São Luís do Quitunde,Maceió,-8.952367,-35.540244,4175
2704005,Junqueiro,AL,Arapiraca,Arapiraca,-9.857583,-36.466892,24382
2704104,Lagoa da Canoa,AL,Arapiraca,Arapiraca,-9.772086,-36.749314,18838
2704203,Limoeiro de Anadia,AL,Arapiraca,Arapiraca,-9.738375,-36.460363,25179
2704302,Maceió,AL,Maceió,Maceió,-9.545600,-35.722724,995134
2704401,Major Isidoro,AL,Palmeira dos Índios,Arapiraca,-9.552029,-36.983393,17825
2704500,Maragogi,AL,Porto Calvo - São Luís do Quitunde,Maceió,-8.963271,-35.264614,33283
2704609,Maravilha,AL,Santana do Ipanema,Arapiraca,-9.242000,-37.396536,9706
2704708,Marechal Deodoro,AL,Maceió,Maceió,-9.709139,-35.901694,62528
2704807,Maribondo,AL,Arapiraca,Arapiraca,-9.556964,-36.288621,13971
2704906,Mar Vermelho,AL,Atalaia,Maceió,-9.480000,-36.413025,3207
2705002,Mata Grande,AL,Delmiro Gouveia,Arapiraca,-9.036879,-37.703816,22119
2705101,Matriz de Camaragibe,AL,Porto Calvo - São Luís do Quitunde,Maceió,-9.109769,-35.580731,24331
2705200,Messias,AL,Maceió,Maceió,-9.318786,-35.817614,15706
2705309,Minador do Negrão,AL,Palmeira dos Índios,Arapiraca,-9.330610,-36.862730,4934
2705408,Monteirópolis,AL,Pão de Açúcar - Olho d'Água das Flores ¿ Batalha,Arapiraca,-9.595712,-37.283887,7345
2705507,Murici,AL,União dos Palmares,Maceió,-9.313200,-35.942625,25923
2705606,Novo Lino,AL,Porto Calvo - São Luís do Quitunde,Maceió,-8.944621,-35.624921,10280
2705705,Olho d'Água das Flores,AL,Pão de Açúcar - Olho d'Água das Flores ¿ Batalha,Arapiraca,-9.544814,-37.250200,21137
2705804,Olho d'Água do Casado,AL,Delmiro Gouveia,Arapiraca,-9.432513,-37.814280,8522
2705903,Olho d'Água Grande,AL,Arapiraca,Arapiraca,-10.047075,-36.809188,4379
2706000,Olivença,AL,Santana do Ipanema,Arapiraca,-9.474980,-37.191240,11047
2706109,Ouro Branco,AL,Santana do Ipanema,Arapiraca,-9.131556,-37.373833,11709
2706208,Palestina,AL,Pão de Açúcar - Olho d'Água das Flores ¿ Batalha,Arapiraca,-9.676680,-37.296920,4407
2706307,Palmeira dos Índios,AL,Palmeira dos Índios,Arapiraca,-9.435944,-36.599300,73631
2706406,Pão de Açúcar,AL,Pão de Açúcar - Olho d'Água das Flores ¿ Batalha,Arapiraca,-9.670395,-37.462495,24291
2706422,Pariconha,AL,Delmiro Gouveia,Arapiraca,-9.245327,-38.034227,10809
2706448,Paripueira,AL,Maceió,Maceió,-9.430814,-35.588386,14208
2706505,Passo de Camaragibe,AL,Porto Calvo - São Luís do Quitunde,Maceió,-9.246486,-35.507357,14068
2706604,Paulo Jacinto,AL,Palmeira dos Índios,Arapiraca,-9.380500,-36.409614,6689
2706703,Penedo,AL,Penedo,Maceió,-10.254411,-36.481304,60183
2706802,Piaçabuçu,AL,Penedo,Maceió,-10.396827,-36.430064,16189
2706901,Pilar,AL,Maceió,Maceió,-9.617662,-36.025881,36534
2707008,Pindoba,AL,Atalaia,Maceió,-9.476533,-36.266067,2785
2707107,Piranhas,AL,Delmiro Gouveia,Arapiraca,-9.536133,-37.732600,23053
2707206,Poço das Trincheiras,AL,Santana do Ipanema,Arapiraca,-9.300856,-37.369719,12962
2707305,Porto Calvo,AL,Porto Calvo - São Luís do Quitunde,Maceió,-9.033753,-35.418794,24505
2707404,Porto de Pedras,AL,Porto Calvo - São Luís do Quitunde,Maceió,-9.149308,-35.398331,9520
2707503,Porto Real do Colégio,AL,Penedo,Maceió,-10.126600,-36.733318,20277
2707602,Quebrangulo,AL,Palmeira dos Índios,Arapiraca,-9.301233,-36.459460,11303
2707701,Rio Largo,AL,Maceió,Maceió,-9.481670,-35.865340,97742
2707800,Roteiro,AL,São Miguel dos Campos,Maceió,-9.868178,-35.992467,6606
2707909,Santa Luzia do Norte,AL,Maceió,Maceió,-9.604940,-35.822620,7067
2708006,Santana do Ipanema,AL,Santana do Ipanema,Arapiraca,-9.360513,-37.205500,47426
2708105,Santana do Mundaú,AL,União dos Palmares,Maceió,-9.130279,-36.196229,11574
2708204,São Brás,AL,Penedo,Maceió,-10.121733,-36.858011,6557
2708303,São José da Laje,AL,União dos Palmares,Maceió,-8.995367,-36.060787,21175
2708402,São José da Tapera,AL,Pão de Açúcar - Olho d'Água das Flores ¿ Batalha,Arapiraca,-9.534154,-37.505715,31574
2708501,São Luís do Quitunde,AL,Porto Calvo - São Luís do Quitunde,Maceió,-9.229283,-35.615033,31783
2708600,São Miguel dos Campos,AL,São Miguel dos Campos,Maceió,-9.775614,-36.084143,53376
2708709,São Miguel dos Milagres,AL,Porto Calvo - São Luís do Quitunde,Maceió,-9.231757,-35.404786,8705
2708808,São Sebastião,AL,Arapiraca,Arapiraca,-9.956673,-36.551680,32709
2708907,Satuba,AL,Maceió,Maceió,-9.582914,-35.842100,25145
2708956,Senador Rui Palmeira,AL,Santana do Ipanema,Arapiraca,-9.385145,-37.530827,12544
2709004,Tanque d'Arca,AL,Arapiraca,Arapiraca,-9.567409,-36.418727,5905
2709103,Taquarana,AL,Arapiraca,Arapiraca,-9.624970,-36.481850,19431
2709152,Teotônio Vilela,AL,Arapiraca,Arapiraca,-9.958615,-36.367354,39137
2709202,Traipu,AL,Arapiraca,Arapiraca,-9.906896,-36.975804,24099
2709301,União dos Palmares,AL,União dos Palmares,Maceió,-9.111394,-36.037565,60855
2709400,Viçosa,AL,Atalaia,Maceió,-9.356473,-36.273709,24411
2800100,Amparo do São Francisco,SE,Propriá,Aracaju,-10.149020,-36.919340,2199
2800209,Aquidabã,SE,Propriá,Aracaju,-10.265111,-37.056600,20570
2800308,Aracaju,SE,Aracaju,Aracaju,-11.006723,-37.102646,623328
2800407,Arauá,SE,Estância,Aracaju,-11.259300,-37.592800,10445
2800506,Areia Branca,SE,Itabaiana,Itabaiana,-10.782062,-37.325700,18687
2800605,Barra dos Coqueiros,SE,Aracaju,Aracaju,-10.814700,-36.939200,45916
2800670,Boquim,SE,Estância,Aracaju,-11.130721,-37.620357,24978
2800704,Brejo Grande,SE,Propriá,Aracaju,-10.473727,-36.487245,8034
2801009,Campo do Brito,SE,Itabaiana,Itabaiana,-10.781300,-37.496286,18788
2801108,Canhoba,SE,Propriá,Aracaju,-10.138125,-37.007783,3845
2801207,Canindé de São Francisco,SE,Nossa Senhora da Glória,Itabaiana,-9.692552,-37.906276,33782
2801306,Capela,SE,Aracaju,Aracaju,-10.460700,-37.051537,32847
2801405,Carira,SE,Itabaiana,Itabaiana,-10.357457,-37.724705,20314
2801504,Carmópolis,SE,Aracaju,Aracaju,-10.668733,-36.961100,14226
2801603,Cedro de São João,SE,Propriá,Aracaju,-10.276325,-36.908563,5467
2801702,Cristinápolis,SE,Estância,Aracaju,-11.484554,-37.742985,17646
2801900,Cumbe,SE,Aracaju,Aracaju,-10.340831,-37.198223,3875
2802007,Divina Pastora,SE,Aracaju,Aracaju,-10.663640,-37.162593,4439
2802106,Estância,SE,Estância,Aracaju,-11.258155,-37.407209,67136
2802205,Feira Nova,SE,Nossa Senhora da Glória,Itabaiana,-10.281370,-37.337190,6389
2802304,Frei Paulo,SE,Itabaiana,Itabaiana,-10.530969,-37.579915,14957
2802403,Gararu,SE,Nossa Senhora da Glória,Itabaiana,-10.022852,-37.185928,11288
2802502,General Maynard,SE,Aracaju,Aracaju,-10.690233,-36.962450,3124
2802601,Graccho Cardoso,SE,Nossa Senhora da Glória,Itabaiana,-10.223986,-37.212950,5921
2802700,Ilha das Flores,SE,Propriá,Aracaju,-10.449450,-36.546512,8502
